versao;tipo;cnpj;passivoTotal;periodo;ativoTotal;ativoCirc;caixa;aplicacoesFin;disponivel;contasReceber;estoques;ativoLP;passivoCirc;passivoLP;dividaBruta;dividaLiq;patLiq;receitaBruta;cmv;lucroBruto;despesasOper;lucroOper;receitasDespesasFin;impostoRenda;lair;lucroLiq;dividendosPagos;jcp;total_shares;on_shares;pn_shares;ano;trimestre
1.0;1.0;97.837.181/0001-47;17981843000;2025.1T;17981843000;4807342000;1120677000;367635000;1488312000;1242718000;1698176000;13174501000;3499594000;7376914000;10876508000;9388196000;7105335000;1902545000;-1456590000;445955000;-246327000;199628000;-194355000;53344000.0;5273000;58617000;0;0;820566246;820566246;0;2025;1
1.0;1.0;00.864.214/0001-06;78311361000;2025.1T;78311361000;18160049000;985029000;7599588000;8584617000;4490460000;147270000;60151312000;13150002000;42332347000;55482349000;46897732000;22829012000;8409616000;-5916593000;2493023000;-581416000;1911607000;-613885000;-271007000.0;1297722000;1026715000;0;0;2289424663;887231247;1402193416;2025;1
1.0;1.0;03.220.438/0001-73;115721235000;2025.1T;115721235000;26294549000;1560654000;8940759000;10501413000;13020323000;193765000;89426686000;21139209000;63849617000;84988826000;74487413000;30732409000;11709093000;-8238723000;3470370000;-1070975000;2399395000;-1454510000;-238604000.0;944885000;706281000;0;0;1254548088;1254548088;0;2025;1
1.0;1.0;10.629.105/0001-68;54789865000;2025.1T;54789865000;8294219000;4162326000;0;4162326000;1762409000;1173067000;46495646000;2597087000;25589613000;28186700000;24024374000;26603165000;4440809000;-3039886000;1400923000;-334565000;1066358000;-481631000;1487932000.0;584727000;2072659000;0;0;896346173;896346173;0;2025;1
1.0;1.0;02.800.026/0001-40;24203940000;2025.1T;24203940000;4711693000;14901000;1406804000;1421705000;2400099000;451254000;19492247000;3407861000;7202560000;10610421000;9188716000;13593519000;1627628000;-443330000;1184298000;-882508000;301790000;-177555000;-29987000.0;124235000;94248000;0;0;1876606210;1876606210;0;2025;1
1.0;1.0;33.611.500/0001-19;85576170000;2025.1T;85576170000;32193864000;6479544000;390335000;6869879000;6252231000;16558443000;53382306000;12193027000;17163693000;29356720000;22486841000;56219450000;17375336000;-15428783000;1946553000;-560647000;1385906000;-307888000;-320214000.0;1078018000;757804000;0;0;2028194949;718346219;1309848730;2025;1
1.0;1.0;02.558.157/0001-62;126605065000;2025.1T;126605065000;25797480000;8185114000;0;8185114000;9656624000;1209673000;100807585000;26757842000;31702897000;58460739000;50275625000;68144326000;14390273000;-8035882000;6354391000;-4369423000;1984968000;-569198000;-359500000.0;1415770000;1056270000;0;380000000;3261287392;3261287392;0;2025;1
1.0;1.0;60.840.055/0001-31;13270727000;2025.1T;13270727000;4663230000;7536000;2453023000;2460559000;1789124000;155496000;8607497000;2034615000;5915889000;7950504000;5489945000;5320223000;2015073000;-1442955000;572118000;-238905000;333213000;-103370000;-54013000.0;229843000;175830000;0;254054000;547191026;547191026;0;2025;1
1.0;1.0;08.312.229/0001-73;6960771000;2025.1T;6960771000;3042390000;62119000;1114919000;1177038000;463346000;1370338000;3918381000;394743000;1583143000;1977886000;800848000;4982885000;311247000;-187918000;123329000;-54571000;68758000;36395000;-8232000.0;105153000;96921000;0;0;220989103;220989103;0;2025;1
1.0;1.0;07.526.557/0001-00;147298979000;2025.1T;147298979000;43550960000;19118354000;1191907000;20310261000;5631219000;12247883000;103748019000;39343473000;12479612000;51823085000;31512824000;95475894000;22497378000;-10945732000;11551646000;-5838919000;5712727000;-856382000;-1051696000.0;4856345000;3804649000;2014849000;0;15761638756;15761638756;0;2025;1
2.0;1.0;33.000.167/0001-01;1147716000000;2025.1T;1147716000000;124853000000;26960000000;17078000000;44038000000;17623000000;42779000000;1022863000000;173828000000;576285000000;750113000000;706075000000;397603000000;123144000000;-62435000000;60709000000;-17669000000;43040000000;10595000000;-18304000000.0;53635000000;35331000000;112000000;0;12888732761;7442231382;5446501379;2025;1
1.0;1.0;67.620.377/0001-14;40181432000;2025.1T;40181432000;22847586000;7046301000;4827752000;11874053000;4217293000;4820623000;17333846000;15436134000;24809077000;40245211000;28371158000;-63779000;11196151000;-9120721000;2075430000;-1355106000;720324000;-508948000;-26388000.0;211376000;184988000;0;0;607283407;607283407;0;2025;1
1.0;1.0;92.690.783/0001-09;85631889000;2025.1T;85631889000;32249079000;6497048000;390335000;6887383000;6252231000;16558443000;53382810000;12195918000;17163724000;29359642000;22472259000;56272247000;17375336000;-15428783000;1946553000;-564401000;1382152000;-306032000;-320214000.0;1076120000;755906000;0;0;993705804;365111201;628594603;2025;1
1.0;1.0;89.637.490/0001-45;57473164000;2025.1T;57473164000;12994752000;5671194000;799107000;6470301000;1724715000;3421825000;44478412000;6631901000;39533005000;46164906000;39694605000;11308258000;4858534000;-3223998000;1634536000;-707886000;926650000;-158435000;-321716000.0;768215000;446499000;54000000;0;6179682031;2289901455;3889780576;2025;1
1.0;1.0;02.429.144/0001-93;78709730000;2025.1T;78709730000;17316554000;1932805000;2115341000;4048146000;6278095000;220256000;61393176000;17565596000;37774260000;55339856000;51291710000;23369874000;10655220000;-6740338000;3914882000;-653276000;3261606000;-869265000;-776949000.0;2392341000;1615392000;5406000;0;1152254440;1152254440;0;2025;1
1.0;1.0;04.423.567/0001-21;54578563000;2025.1T;54578563000;10834561000;3636011000;1129795000;4765806000;1835355000;920878000;43744002000;7099452000;26951632000;34051084000;29285278000;20527479000;4423556000;-3102001000;1321555000;-348681000;972874000;-253297000;-250718000.0;719577000;468859000;0;0;1932591767;1932591767;0;2025;1
2.0;1.0;89.096.457/0001-55;17469088000;2025.1T;17469088000;7722953000;1253397000;0;1253397000;604231000;3432558000;9746135000;5375518000;6998807000;12374325000;11120928000;5094763000;2834672000;-1758617000;1076055000;-210007000;866048000;-132208000;-223140000.0;733840000;510700000;73000;0;443329716;443329716;0;2025;1
1.0;1.0;16.670.085/0001-55;80956256000;2025.1T;80956256000;17543980000;1919431000;6250149000;8169580000;3900146000;0;63412276000;12273539000;42242331000;54515870000;46346290000;26440386000;10139283000;-7268161000;2871122000;-807138000;2063984000;-1069677000;-151854000.0;994307000;842453000;0;480916000;1082620720;1082620720;0;2025;1
1.0;1.0;60.894.730/0001-05;40744288000;2025.1T;40744288000;18339739000;5780479000;775900000;6556379000;3557322000;7319844000;22404549000;4301263000;9428179000;13729442000;7173063000;27014846000;6857744000;-6084949000;772795000;-334352000;438443000;20276000;-121720000.0;458719000;336999000;0;0;1253079108;705260684;547818424;2025;1
1.0;1.0;02.387.241/0001-60;51422656000;2025.1T;51422656000;10724155000;7853486000;0;7853486000;739366000;328152000;40698501000;5631325000;30985986000;36617311000;28763825000;14805345000;2966750000;-1683562000;1283188000;-490384000;792804000;-767659000;-122321000.0;25145000;-97176000;0;0;1854868949;1854868949;0;2025;1
1.0;1.0;17.155.730/0001-64;63901931000;2025.1T;63901931000;15471501000;3244030000;1456430000;4700460000;5593729000;0;48430430000;14603289000;21378402000;35981691000;31281231000;27920240000;9844231000;-8003565000;1840666000;-377269000;1463397000;-249631000;-175026000.0;1213766000;1038740000;0;541006000;2861781895;956601911;1905179984;2025;1
2.0;1.0;42.150.391/0001-70;95422000000;2025.1T;95422000000;34101000000;11317000000;1712000000;13029000000;4473000000;14412000000;61321000000;25901000000;73316000000;99217000000;86188000000;-3795000000;19460000000;-18150000000;1310000000;-1211000000;99000000;717000000;-184000000.0;816000000;632000000;0;0;797207834;451668652;345539182;2025;1
1.0;1.0;33.042.730/0001-04;101070743000;2025.2T;101070743000;34699821000;18305208000;851397000;19156605000;2437043000;10355385000;66370922000;25738266000;58479237000;84217503000;65060898000;16853240000;10693286000;-7967187000;2726099000;-1083343000;1642756000;-1900239000;127114000.0;-257483000;-130369000;0;0;1326093947;1326093947;0;2025;2
1.0;1.0;07.859.971/0001-30;21504866000;2025.2T;21504866000;3198267000;432835000;464048000;896883000;257427000;0;18306599000;2585882000;11306616000;13892498000;12995615000;7612368000;1261828000;-545296000;716532000;56146000;772678000;-227149000;-35510000.0;545529000;510019000;0;0;1033496721;590714069;442782652;2025;2
1.0;1.0;53.113.791/0001-22;8962553000;2025.2T;8962553000;3169357000;2094240000;0;2094240000;666368000;0;5793196000;1343319000;2403981000;3747300000;1653060000;5215253000;1488068000;-458613000;1029455000;-767457000;261998000;-19131000;-48080000.0;242867000;195087000;0;0;599401581;599401581;0;2025;2
1.0;1.0;33.256.439/0001-39;45608193000;2025.2T;45608193000;16857052000;2897418000;1088104000;3985522000;4585685000;4038595000;28751141000;9279761000;17932663000;27212424000;23226902000;18395769000;34055043000;-31907336000;2147707000;-590336000;1557371000;-31413000;-354036000.0;1525958000;1150532000;0;0;1115507182;1115507182;0;2025;2
1.0;1.0;50.746.577/0001-15;126036274000;2025.2T;126036274000;26882697000;13527889000;0;13527889000;3951961000;2104814000;99153577000;14716012000;78215846000;92931858000;79403969000;33104416000;10477652000;-6881505000;3596147000;-1758735000;1837412000;-1802887000;-602622000.0;34525000;-568097000;0;0;1866570932;1866570932;0;2025;2
1.0;1.0;16.404.287/0001-55;159422893000;2025.2T;159422893000;39909114000;12283589000;8087850000;20371439000;7287028000;8619236000;119513779000;12616956000;103534632000;116151588000;95780149000;43271305000;13295895000;-8608124000;4687771000;-1812627000;2875144000;4424965000;-2288156000.0;7300109000;5011953000;0;0;1264117615;1264117615;0;2025;2
1.0;1.0;09.346.601/0001-25;47031043000;2025.2T;47031043000;16426800000;1413772000;13207721000;14621493000;520151000;0;30604243000;6270560000;21010257000;27280817000;12659324000;19750226000;2745796000;-203500000;2542296000;-843688000;1698608000;135726000;-507353000.0;1834334000;1326981000;0;0;5266500000;5266500000;0;2025;2
2.0;1.0;07.689.002/0001-89;65886626000;2025.2T;65886626000;35566816000;3568864000;3293752000;6862616000;1978550000;19531959000;30319810000;26795953000;19402591000;46198544000;39335928000;19688082000;10270363000;-8272082000;1998281000;-980920000;1017361000;-738007000;118124000.0;279354000;397478000;0;0;740465044;740465044;0;2025;2
2.0;1.0;00.001.180/0001-26;274960124000;2025.2T;274960124000;49985173000;22980254000;6856889000;29837143000;5234155000;393237000;224974951000;26812392000;129392910000;156205302000;126368159000;118754822000;10198955000;-5335454000;4863501000;-4736167000;127334000;-2554807000;1102368000.0;-2427473000;-1325105000;0;0;2308632600;2028544286;280088314;2025;2
1.0;1.0;61.079.117/0001-05;6194674000;2025.2T;6194674000;3031060000;864577000;0;864577000;988283000;868829000;3163614000;1346981000;714218000;2061199000;1196622000;4133475000;1101360000;-498571000;602789000;-484220000;118569000;-15350000;-16263000.0;103219000;86956000;0;0;683062222;339510689;343551533;2025;2
1.0;1.0;84.429.695/0001-11;39836839000;2025.2T;39836839000;25299344000;4983527000;685070000;5668597000;7328719000;10076991000;14537495000;14256179000;2432538000;16688717000;11020120000;23148122000;10207227000;-6771646000;3435581000;-1413639000;2021942000;7492000;-336772000.0;2029434000;1692662000;0;0;4197317998;4197317998;0;2025;2
1.0;1.0;08.807.432/0001-10;9549663000;2025.2T;9549663000;2244908000;490765000;302123000;792888000;1187966000;0;7304755000;1747347000;4747589000;6494936000;5702048000;3054727000;1378252000;-579855000;798397000;-626638000;171759000;-187915000;19265000.0;-16156000;3109000;0;0;274088851;274088851;0;2025;2
1.0;1.0;97.837.181/0001-47;17988546000;2025.2T;17988546000;4911424000;861948000;599553000;1461501000;1232405000;1797832000;13077122000;4016635000;6924430000;10941065000;9479564000;7047481000;2121662000;-1634668000;486994000;-291609000;195385000;-198616000;41756000.0;-3231000;38525000;0;0;820566246;820566246;0;2025;2
1.0;1.0;00.864.214/0001-06;79416800000;2025.2T;79416800000;17857182000;1254643000;7462971000;8717614000;4258715000;155165000;61559618000;14516463000;41991242000;56507705000;47790091000;22909095000;8563865000;-6378043000;2185822000;-509083000;1676739000;-1062415000;-124563000.0;614324000;489761000;0;0;2289424663;887231247;1402193416;2025;2
1.0;1.0;03.220.438/0001-73;116701444000;2025.2T;116701444000;25128826000;2114164000;7294013000;9408177000;12710977000;234133000;91572618000;20219188000;64369953000;84589141000;75180964000;32112303000;12795327000;-9410950000;3384377000;-419378000;2964999000;-1424147000;-251217000.0;1540852000;1289635000;0;0;1254548088;1254548088;0;2025;2
1.0;1.0;10.629.105/0001-68;55437714000;2025.2T;55437714000;9062136000;4759556000;0;4759556000;1372885000;1540781000;46375578000;5898957000;23357869000;29256826000;24497270000;26180888000;3327790000;-2813218000;514572000;-436875000;77697000;-504544000;1107521000.0;-426847000;680674000;0;0;896346173;896346173;0;2025;2
1.0;1.0;02.800.026/0001-40;23649420000;2025.2T;23649420000;4264420000;61534000;882753000;944287000;2378969000;487878000;19385000000;2782377000;7165361000;9947738000;9003451000;13701682000;1664600000;-523535000;1141065000;-841009000;300056000;-191977000;-2182000.0;108079000;105897000;0;0;1876606210;1876606210;0;2025;2
1.0;1.0;33.611.500/0001-19;86854070000;2025.2T;86854070000;33306852000;8500933000;472917000;8973850000;5799331000;16042458000;53547218000;11521998000;20207865000;31729863000;22756013000;55124207000;17525750000;-15495203000;2030547000;-545210000;1485337000;-334739000;-286101000.0;1150598000;864497000;0;0;2028194949;718346219;1309848730;2025;2
1.0;1.0;02.558.157/0001-62;126475682000;2025.2T;126475682000;26337387000;9454104000;0;9454104000;9306170000;991821000;100138295000;26804159000;31532104000;58336263000;48882159000;68139419000;14645092000;-8026377000;6618715000;-4374160000;2244555000;-689105000;-216645000.0;1555450000;1338805000;0;0;3261287392;3261287392;0;2025;2
1.0;1.0;60.840.055/0001-31;13072446000;2025.2T;13072446000;4368087000;7432000;2077180000;2084612000;1859620000;149579000;8704359000;1742951000;5858975000;7601926000;5517314000;5470520000;2024533000;-1496555000;527978000;-221067000;306911000;-117957000;-44404000.0;188954000;144550000;0;0;547191026;547191026;0;2025;2
1.0;1.0;08.312.229/0001-73;7031122000;2025.2T;7031122000;3134468000;52000000;1141769000;1193769000;579107000;1333286000;3896654000;334446000;1593357000;1927803000;734034000;5103319000;449254000;-266271000;182983000;-61493000;121490000;34006000;-10938000.0;155496000;144558000;0;0;220989103;220989103;0;2025;2
1.0;1.0;07.526.557/0001-00;142157543000;2025.2T;142157543000;40791956000;16404025000;1120553000;17524578000;5086848000;11351630000;101365587000;36872239000;12074347000;48946586000;31422008000;93210957000;20090194000;-10046123000;10044071000;-5650410000;4393661000;-973985000;-629110000.0;3419676000;2790566000;0;0;15761638756;15761638756;0;2025;2
2.0;1.0;33.000.167/0001-01;1174890000000;2025.2T;1174890000000;135859000000;38177000000;13670000000;51847000000;18474000000;44927000000;1039031000000;179180000000;593928000000;773108000000;721261000000;401782000000;119128000000;-62449000000;56679000000;-26211000000;30468000000;5572000000;-9266000000.0;36040000000;26774000000;0;0;12888732761;7442231382;5446501379;2025;2
1.0;1.0;67.620.377/0001-14;44477422000;2025.2T;44477422000;27410025000;7689833000;4858123000;12547956000;6760978000;5800386000;17067397000;20459264000;21987121000;42446385000;29898429000;2031037000;13917915000;-11472782000;2445133000;-1386303000;1058830000;-597459000;-3101000.0;461371000;458270000;0;0;607283407;607283407;0;2025;2
1.0;1.0;92.690.783/0001-09;86914266000;2025.2T;86914266000;33366538000;8514872000;472917000;8987789000;5799331000;16042458000;53547728000;11533714000;20207895000;31741609000;22753820000;55172657000;17525750000;-15495203000;2030547000;-548555000;1481992000;-333161000;-286101000.0;1148831000;862730000;0;0;993705804;365111201;628594603;2025;2
1.0;1.0;89.637.490/0001-45;60335243000;2025.2T;60335243000;15144906000;7302249000;780504000;8082753000;1888215000;3749978000;45190337000;7169128000;39777407000;46946535000;38863782000;13388708000;5247202000;-3097745000;2149457000;-863297000;1286160000;-565619000;-135212000.0;720541000;585329000;0;0;6179682031;2289901455;3889780576;2025;2
1.0;1.0;02.429.144/0001-93;79238240000;2025.2T;79238240000;16105849000;2198935000;2011719000;4210654000;5588077000;229627000;63132391000;18372711000;38427870000;56800581000;52589927000;22437659000;10549126000;-7372472000;3176654000;-751396000;2425258000;-666545000;-572911000.0;1758713000;1185802000;0;0;1152254440;1152254440;0;2025;2
1.0;1.0;04.423.567/0001-21;53385056000;2025.2T;53385056000;8955822000;2995425000;860372000;3855797000;1714867000;905723000;44429234000;6299459000;26127177000;32426636000;28570839000;20958420000;3513980000;-2175458000;1338522000;-331980000;1006542000;-251784000;-268809000.0;754758000;485949000;0;0;1932591767;1932591767;0;2025;2
